,Property type,Reference,iter_0000,iter_0001,iter_0002,iter_0003,iter_0004,iter_0005,iter_0006,iter_0007,iter_0008,iter_0009,iter_0010,iter_0011,iter_0012,iter_0013,iter_0014,iter_0015
-3732450117276082244,Density,1.0470000000000002,1.029406021870032,1.0341866837225737,1.0330033160331968,1.0328189084379147,1.0312970413741585,1.0324049273943243,1.030808135331507,1.031365308685801,1.0321313855764003,1.0320895377094568,1.0320800913626045,1.0314614009211533,1.0296335403140164,1.028747525407266,1.0294497587906624,1.0284765476557887
7706179468154003347,Density,0.7811000000000002,0.7743117890772272,0.775218916558983,0.7746341526074175,0.775495601493586,0.7735600612573124,0.7704124248799337,0.7715716816018324,0.7717359299415752,0.7715299470092862,0.7714744382391812,0.7709489140139231,0.768934062851114,0.7683985869985805,0.7665773609283811,0.7663871797685268,0.7652905595743104
-3361665964379434352,Density,0.8791600000000002,0.8657710742789476,0.8732505423694066,0.8741548373703674,0.8743660001192516,0.8749436047428115,0.8746755682984915,0.8740977636777122,0.8746389373134454,0.8743320096113254,0.874281118454674,0.8746746241368294,0.8737108776679586,0.8741008005002616,0.8747217062883765,0.8746585094423434,0.8741668389604184
-3470994328711162781,Density,1.0173,1.0654490538268286,1.069245743104691,1.0690060423657184,1.0645853099799114,1.0645002725952253,1.0595374964987185,1.0612717449597113,1.064081334311959,1.0667556788951391,1.0615573242439746,1.0639664493933383,1.0613595334192938,1.0626578956298964,1.0588625750538265,1.057151238951485,1.0561556019127336
1421308473943555012,Density,0.9442600000000002,0.9161404622753562,0.9215298571016712,0.9215126114051686,0.9215041415431131,0.9221382895552399,0.9215371429985514,0.9196243579101383,0.9197096547601284,0.9205171617315414,0.9190506275211076,0.9194297918530507,0.9198393396328579,0.9199435363448221,0.9193337893021925,0.9198517136436432,0.918046431360809
-6502913749030134233,Density,0.9360000000000004,0.8921057865658872,0.8989331628529739,0.8995651285660019,0.9004777223753485,0.9005025968568526,0.9007321856434339,0.899949582645766,0.900154736461179,0.8991160788292112,0.8984821621674337,0.898076352438857,0.8986922689090535,0.8990022561121834,0.8991449198780376,0.8999269914440754,0.8984340496317782
-8866785805197711460,Density,0.7739600000000002,0.7513454876703841,0.756853871343299,0.7573990145916103,0.7576681329183528,0.7566490338499291,0.7581854831724159,0.7586693037084202,0.758329272712625,0.7590596975765472,0.7597166234117351,0.7596599049727782,0.7592790304116916,0.760514483727695,0.7597936665854401,0.7587702057768758,0.7582622761007836
-6466927862269940267,Density,1.1070190000000002,1.0644796592796353,1.069488633821149,1.0705542945486615,1.0694638899838003,1.0710812682932531,1.0712343283795278,1.0712463644159265,1.0709500445422286,1.0710945165725094,1.0695196018508417,1.0714182293600059,1.0721113058401304,1.07307906670339,1.0726311703750204,1.0730619492201712,1.0732924617344757
-5410335566180493889,Density,1.0238000000000005,1.0028346633238652,1.0074888911118502,1.0079812675239626,1.0081837134535658,1.00655721768216,1.0081251479975166,1.0069190370056171,1.0071567853646315,1.0085241678353427,1.0075493089512058,1.0082038269408373,1.0072789426600932,1.0068800225550776,1.0063828938255974,1.0058387680012977,1.0048599339332374
2878971640639700171,Density,0.6682800000000001,0.6432621992659611,0.6510480227423987,0.6525373302595437,0.6533803838399399,0.6517720416921476,0.6531761922965733,0.6533040072013063,0.6541047524483609,0.6535998310447005,0.6542070800069404,0.6532209434809947,0.6526804602564809,0.6549156268295858,0.6543978650297216,0.654401965295436,0.654197120581587
-3112648199259408520,Density,0.9798000000000002,0.9872427613048459,0.9954973625128857,0.9938141657083074,0.9946148468208885,0.9938918818292637,0.9917479101488601,0.9904782204629068,0.9915528397149151,0.99229403752916,0.9906575332403352,0.9918991280023867,0.9897332800838535,0.9895823317715158,0.9885141582421066,0.9898161700468768,0.98814341936855
-1889244192021643737,Density,0.9659000000000002,0.9807989660987434,0.9850855410870457,0.9815589168021648,0.9839838804225401,0.9822427207427132,0.9798573090915511,0.9783304830013148,0.978110122825041,0.981046804863158,0.9804670361800824,0.9786283380616831,0.9775021778250994,0.974476504538659,0.9745427752617379,0.9767495747259937,0.9757729347229352
7755185954154707034,Density,0.9782490000000004,0.9751041868768408,0.979884241014731,0.9783206416165611,0.9802113490505627,0.9781033336673002,0.9772785898550453,0.975370944938562,0.9765617688591613,0.9778771516730622,0.9775530363346552,0.9760077472620811,0.9750560454406204,0.9725034962962248,0.9725111374111923,0.9740838517588577,0.9739960469844101
194699681006051052,Density,0.8005890000000002,0.7900783043955453,0.7944084421705954,0.7952927806022296,0.7958607510335587,0.7945021197581973,0.7961566588524683,0.7961960638002973,0.7964338841223096,0.7955371727124655,0.7964639852831312,0.7962430100391716,0.7957218358004743,0.7967977888857756,0.7961793462394566,0.7955841800533949,0.795371466892347
-8867142169579393527,Density,1.0235000000000003,1.023032876546108,1.026173026149361,1.0258547113975964,1.026184111280619,1.025693209799006,1.026333192990709,1.027291929524227,1.026906295879918,1.0254337205519188,1.025975091392299,1.0265553972850898,1.0262103230053872,1.0265086819754996,1.0256218655127063,1.0248437811007722,1.0242257999525748
-1900345591296192414,Density,1.0279000000000005,1.0254669690744926,1.034385944992765,1.0350133125359544,1.0354238808327563,1.037504230875058,1.0347718441448295,1.0335676501743418,1.0343527055601651,1.0359754819132256,1.032749871022798,1.0338218361037943,1.0327652089458623,1.031512327364282,1.0332158912794718,1.0337621873413065,1.0331560415183594
-5106531241498744802,Density,0.8795700000000003,0.8853707782804064,0.8946108335666337,0.8961397120189548,0.8953669578774991,0.8988478362382715,0.8974317504662255,0.8962162607331136,0.8959297647880596,0.8963128097399564,0.8943513149988711,0.895216129974492,0.895708914282009,0.8961110755729943,0.8986926115963194,0.8986106435194907,0.8979811310081109
4467583724385211779,Density,0.8646000000000003,0.8591085968253361,0.8657261829017844,0.8666097094739076,0.8661292968271171,0.866280993472006,0.8654918654631845,0.8655485782524213,0.8663625107878922,0.8665829724253838,0.8662947445109864,0.8662392382568673,0.8657995177570904,0.8662950504816517,0.8654348527934265,0.8653366515466987,0.8638039711946295
-6212197542561117365,Density,1.0300000000000002,1.0260008471215702,1.0317135593536715,1.0336402854024553,1.032290236135565,1.0338619691476127,1.0340532898505017,1.0341299663669556,1.034507435604701,1.0348314921407045,1.032334389473611,1.0333573786019599,1.0348107061288059,1.035073475993512,1.0331938544877928,1.0330414252246016,1.034455988453274
-5498464532998961561,Density,0.7649500000000002,0.7559419186069972,0.7610412906137546,0.7623565890917124,0.762510016057193,0.7616271285481256,0.7625424179130644,0.7635143661558847,0.7627803338473482,0.7628906470054905,0.7640402837461583,0.7640822591426032,0.7642330381723139,0.7651080039956348,0.7644465835648477,0.7636190898965641,0.7637460624623976
-9051594770343134436,Density,0.9893000000000002,0.9738786997896663,0.9817816685154666,0.9828222319728733,0.9832227108307566,0.9823339619713038,0.982673914163289,0.9806191637719822,0.9816432841127029,0.9826092110556055,0.9803666833193561,0.9816603841292796,0.9803089438587997,0.9796628184600545,0.979786237265346,0.979841756239283,0.979973941001984
-3542386380186591205,Density,1.4753000000000005,1.5504253068614158,1.5485252317439133,1.548931728064385,1.550883163908749,1.5418214422794385,1.5397801614389146,1.541522657965314,1.5431001802848363,1.5468735432965182,1.5457903886090905,1.5483582245740495,1.5533910128380854,1.5504688960078534,1.5497975013778398,1.548332563737748,1.553276210185355
2286441867127822001,Density,1.0441200000000002,1.074429396896243,1.0767010053210067,1.0750295747293688,1.0751892566969419,1.075023070583639,1.0778624324425345,1.0792556656127403,1.077299202848469,1.0750607286221052,1.0768929142005346,1.0773462646754024,1.0788415459291503,1.079263231027329,1.079960291834743,1.0778403716272509,1.0769155445202536
1612043098847244555,Density,1.1792000000000002,1.154907378751842,1.163430689866603,1.164816996732689,1.1661267891584723,1.162128998818415,1.1602838888310596,1.1607718808573384,1.1617742978496282,1.1643459932631344,1.1632333624892466,1.1641010523834499,1.1646366438561726,1.1642468828605719,1.1645686884803066,1.1645050019349283,1.1657662495725167
6039139756272407767,Density,1.0950100000000005,1.0830820805449022,1.089306733341621,1.0910897959829973,1.091846956462228,1.08990205089379,1.08824647226836,1.088678524024755,1.0891767971626387,1.0907827067751217,1.0907564981368438,1.091605385799458,1.0923386502440835,1.0919905931445604,1.0914139451274953,1.09097036303188,1.092212295532702
-4819361828885836251,Density,0.9942800000000002,1.012498488753791,1.0169037525842024,1.013811581636392,1.0160974680075228,1.0150004926768335,1.0136100214691435,1.0134200921954906,1.0163608333133782,1.0137095784659456,1.015923118202427,1.0154101037036587,1.013133868597206,1.0138619382355798,1.0101443615756178,1.0117895758100173,1.011767864435681
-3175275348393766035,Density,1.0095000000000005,1.0634052793820405,1.0656408030557727,1.0638083782474173,1.0619569637920652,1.0656725887602352,1.0596880996678244,1.0622979836656854,1.0631153322116833,1.0634497527108848,1.061921007925346,1.0620143721301678,1.0619694258687071,1.0596984079576843,1.060078133243782,1.058759121181392,1.0592438759946596
-8203273694724718123,Density,0.8795000000000002,0.8646395036729712,0.8722116342409204,0.8732374365862747,0.8735284879966727,0.8756153781388366,0.8754304883838672,0.8759397696373704,0.875184832776622,0.8735900122787912,0.8735761663846822,0.8741542123649437,0.8750234621584186,0.8759322445420868,0.8773699949381317,0.877136790085889,0.8765048337140677
-618819617197662905,Density,0.7600730000000001,0.778440233965884,0.7827626263793345,0.7822364535940441,0.7818483302673279,0.7816713440248267,0.7801328090825649,0.7812463952849718,0.7811828734095053,0.7813880771734674,0.7825921027167069,0.7815833528313638,0.7803789895727352,0.780529604930283,0.7798037269220219,0.7788345658560606,0.7779918664920228
-6438459589286950493,Density,2.1787700000000005,2.11114243048578,2.163018515840681,2.169508577596026,2.167372933505508,2.17272519519476,2.1690482903946116,2.168980054901937,2.169691711823665,2.170386012805233,2.170653142720559,2.1710478184663624,2.172209062537568,2.1714528255518033,2.170992959684581,2.172319037439126,2.171956475928433
6486099059556318141,Density,1.8194400000000004,1.767031871105412,1.8008149832476275,1.80538193660027,1.805350266562876,1.8069503328136531,1.8060218917729727,1.80661619992775,1.8060631290517406,1.8063743782491526,1.808494878859005,1.8085566115423095,1.808041005850436,1.8087846778990322,1.8092753399880819,1.8095488417825658,1.808804771676227
-5467003393093320508,Density,1.6918700000000002,1.657011393666911,1.6864971704134668,1.6901286463634564,1.6894822947419947,1.690351195313251,1.690767904083812,1.6904546425532816,1.6910182343484386,1.6910953692336055,1.6921717683959954,1.692415138344614,1.694070395446953,1.6931432919986211,1.6936548274455927,1.6922028806979312,1.6933193211371247
3863768031167736853,Density,1.6018000000000003,1.5745024698418895,1.5995431769546418,1.604314344788304,1.6038183891153495,1.6045069122114302,1.6045184744458993,1.6052334589267994,1.6045012365256806,1.6050441630853072,1.6064237167779425,1.6070964837628252,1.6080078287491144,1.6068533821471227,1.60662897124859,1.6065458727286779,1.6064895122364538
-3522157999650166317,Density,0.8998000000000002,0.9443967471950251,0.9502551757763458,0.9504537244585469,0.9504080263894916,0.9522212206981883,0.9476336821892768,0.948853370596007,0.9494257863105886,0.9505833164301515,0.9471668068943488,0.949231851412598,0.9475448885424214,0.9478396507327005,0.94802894410332,0.9482375375588126,0.9469370048157275
5236768179031036835,Density,0.952002,0.9393745609400161,0.9442563637324596,0.942833340517389,0.9454135931545442,0.9434376465881773,0.9434645456489499,0.941911830982167,0.9417970600501879,0.9426141018628696,0.9428542811188267,0.9415008505790519,0.9404194453413722,0.9398589448783543,0.939521340918858,0.9409600399707184,0.9406740313419115
7770690891726888238,Density,0.9398000000000002,0.9378648781903627,0.943256516917597,0.9429944055569442,0.9441097349680236,0.9427628253798382,0.9428143325050338,0.9420145185725597,0.9424618205499407,0.9423647128211824,0.9424919177549568,0.941825467337352,0.940688126891075,0.9401607633681752,0.9396253836472844,0.9407165968795508,0.9409239302838583
-3427985763195227254,Density,1.0776300000000003,1.0681540081700212,1.075659632729022,1.0766943731638152,1.0772455374969974,1.0751051059416894,1.07673201588422,1.0756650556062488,1.0765802084423857,1.0769746946969958,1.0760112380685252,1.0770501991746262,1.0767964644967016,1.0770578302403229,1.0772777005683947,1.0771358438948733,1.0785700098809445
2677264232197663122,Density,0.7767000000000003,0.7747528911803714,0.7762458352533778,0.7760768317253878,0.7767564521542643,0.7758147304234976,0.7729925102466624,0.7744522977340914,0.7748589572037998,0.774124653709399,0.775102384735124,0.7740529215880668,0.7722659915976119,0.7727258584290937,0.7716930846019306,0.770627822108607,0.7703039944575285
5580248632646705872,Density,0.8040100000000002,0.8205536262849571,0.8224456502812988,0.8251320108128609,0.824662981624584,0.8254858486863342,0.8275938257766438,0.8271965493201912,0.8270072338112089,0.8263979975168468,0.8275311837329703,0.8268820362104443,0.8275480362658061,0.8285871356855478,0.8292445811182856,0.8256071552462323,0.8272022433646741
-3474366204786310258,Density,0.9101800000000002,0.9007480212160098,0.9061269068941032,0.9069383156931758,0.9071436936458218,0.9063137727268641,0.9072891175899744,0.9068847829844152,0.9069978769253476,0.9062322425376564,0.9061688821776016,0.9055700961401749,0.9055085933284359,0.9056731866261358,0.9052576901432378,0.9048126058096823,0.9044465729545705
2040043696923145482,Density,1.0258000000000005,0.9980952986241242,1.0033124949574719,1.0041072060781469,1.004573518649756,1.004577241267555,1.005000182727812,1.005463282045958,1.0052772084405872,1.0050875192860782,1.0039670737733353,1.0050453464048756,1.0059137808323941,1.006154494772543,1.0051250122555644,1.0057255979150008,1.004367801107168
-4927742616517013946,Density,0.9663800000000002,0.9926269540379759,0.9939393115815806,0.9923485317420294,0.991689226074835,0.9920455330202423,0.9909925752622571,0.9893997845395877,0.9892993989679854,0.9892886028706205,0.9882550472306771,0.9893780287671567,0.9889644430133507,0.9885817302395523,0.9861375938696942,0.9871754631507577,0.9858462693248117
-6515162773225741453,Density,0.8808170000000002,0.9000212872025011,0.9067753781447226,0.907359512733813,0.9066121321190993,0.9105796580296766,0.9078484221399657,0.9070602430984447,0.9088846229161817,0.9079823011168592,0.9061122516635087,0.9056821378456362,0.9070517852872313,0.9088373825074992,0.9108390537160118,0.9094982103075778,0.9072537675011461
3988702270931790690,Density,0.6214000000000002,0.6018293447848,0.6088228258087046,0.6100432510040864,0.6102204334786119,0.6085250738692048,0.6096941892497711,0.6098333547464917,0.6089580858221257,0.6094012497012219,0.609493684938353,0.608750369606357,0.6080568397156414,0.6092637482209209,0.6085177641387625,0.6083007311056121,0.607787439283878
5597499159342485008,Density,1.0414000000000003,1.0347870116391296,1.0419915304041165,1.0417437197858843,1.0424289060510046,1.042436019919846,1.0433118755097992,1.0424281675082399,1.0419647229015607,1.0439985290320528,1.041565411163415,1.0438360178719248,1.0437290433427524,1.0434567233779906,1.0438722179654967,1.0436442425722545,1.0427684895713716
-1108917996166621125,Density,0.7605700000000002,0.7601911734315245,0.7663256388525167,0.7673328836340331,0.7675410495860278,0.7668217060367478,0.7675214869731938,0.7678827945065902,0.7673268547136222,0.7672463023933378,0.7683389441979439,0.767192470478437,0.7666956147098731,0.7679493471142501,0.7677033846961112,0.7676343844587165,0.7668119271523115
5148715627319104754,Density,0.8386800000000002,0.8159850440605385,0.8221647594461085,0.8234748261549915,0.8240281686357248,0.823418506837465,0.8248760184181224,0.8249313153807594,0.8246643408862316,0.8242034724965672,0.8252729273178586,0.8245792872380269,0.8247367829224798,0.8257033186779247,0.8255072886858406,0.8248461617960422,0.825426050755611
1988041828306415851,Density,0.8579200000000001,0.8660872968847038,0.8716884757726063,0.8724769671303518,0.8730328963370368,0.8718298142724359,0.8727588354562283,0.8733378370761993,0.8733615005103134,0.8724650267733379,0.8731236838671019,0.8731996629645444,0.8722361434650814,0.8738270474752244,0.8731977021985381,0.8725715298889941,0.872414554274792
7422590853117927355,Density,0.9271000000000004,0.9276400523192583,0.9331948318821139,0.9329443184693099,0.9334717698649491,0.9327788400270002,0.933082913103634,0.9326226258096817,0.9324507527541306,0.93066288677304,0.9316172613279132,0.9305466639706118,0.9299085905805349,0.9303504839813703,0.9306648946816822,0.9308017001581878,0.9294626295344703
2425716222036863597,Density,1.1336300000000004,1.1119849806582152,1.1193831593422265,1.1206426592357848,1.1224742359210935,1.119364592341347,1.117495097505225,1.1176639168903697,1.1192899244592556,1.1207226506166774,1.1195863368718866,1.1206620157058167,1.1219850462046257,1.1209713016086669,1.1216984245536954,1.121042075971204,1.122004933409677
-9141976336704599376,Density,1.0637000000000003,1.0555743298639968,1.0622544854556475,1.0628023931034754,1.0642276255236354,1.061509435831964,1.061731136930147,1.0617471324894978,1.0615615334178559,1.0635401040566022,1.0633455948221053,1.0633828851724418,1.0651507733357135,1.0641746443049176,1.0642473773656893,1.0641455836201936,1.0650574444686223
-3214317674198579535,Density,0.9120600000000002,0.9376506241174457,0.939989706649951,0.9389117540732402,0.9393392032389333,0.9385369698890889,0.9384601268250338,0.9371556567629648,0.9373571177392235,0.9369678395625692,0.9378318894723093,0.9374132463960068,0.937298140665926,0.9373577213882655,0.9368188295614788,0.9353210217164024,0.934484573168104
1483274632530870235,Density,0.9406700000000002,0.94832953539353,0.9521271446983599,0.953269543845181,0.9534419375110731,0.9525582329223736,0.9544488769643101,0.9556142084363703,0.9542050602976312,0.9543700767872347,0.956519962785259,0.9560870002085912,0.9553912767807615,0.9568851189280236,0.9565774995306092,0.9553336948862446,0.9559404800865979
-789791172334875991,Density,0.7862700000000001,0.78221727528564,0.7847752617580019,0.7849135512532557,0.7849617014136213,0.7844291790339911,0.7819114021194875,0.7837181863222813,0.7837084147108019,0.7832454816041573,0.7844165786003854,0.7833188003393322,0.7827207013282428,0.7819540947941268,0.7815579392591728,0.7809557218725245,0.7804746005966012
1046903365058475334,Density,0.9874210000000004,1.0277547235365643,1.0270151496899314,1.027417662039069,1.0239601731358448,1.031593679497624,1.0269715457018973,1.0281173945296898,1.0306167341018821,1.0291780906972765,1.0305446155744764,1.027550454152727,1.0285792583394024,1.025480979232708,1.0282593684630426,1.0262005870977498,1.0245446868973767
-75308312250528772,Density,1.2722000000000004,1.2204077880235176,1.2397379149036718,1.2421449477931847,1.2424045957571497,1.2421175340135802,1.2428257409947883,1.2421075039179097,1.2420713943743904,1.24303500574583,1.243619296778906,1.2424042842674135,1.241487654324527,1.2436482019619872,1.2420058240204148,1.2423717067953877,1.2417861698852986
-7508298225467686438,Density,0.93618,0.9518446096306626,0.9598039572863929,0.9591771246147099,0.9595265108513151,0.9628464659225608,0.9598442803594179,0.9593804182014454,0.9592941069773983,0.9614590288558573,0.9575410895469413,0.9579150393968573,0.9587573410634961,0.958331049087582,0.9601871004568414,0.9596622953058092,0.9578607873434841
-490691320355651250,Density,0.9501790000000002,0.9416954261758727,0.9458754019044361,0.9452560139250225,0.9473303402442778,0.9455932952245272,0.9455766413094273,0.9439070002766622,0.9441029429260148,0.9443360820468647,0.9454225507830539,0.9437900205729036,0.9425231768978484,0.9412573178723975,0.9416133086446771,0.94292173913045,0.9427135047812378
3090634096151270647,Density,0.9960000000000002,1.0353988861341543,1.0406088464729302,1.0427174163077086,1.0404043843661772,1.041556486369458,1.04004745309059,1.0398557646011128,1.0377507605411367,1.0420618423395402,1.0378043133777475,1.0388830908878433,1.0380529124782638,1.0363358598709647,1.0379934693924657,1.0377055801335777,1.0371864231476697
3183128812214662392,Density,0.7440910000000002,0.7525827608430611,0.7594186904621951,0.7600103594711518,0.7606975234503636,0.7598160379562597,0.7603785602084568,0.7606330218295688,0.7602235550043871,0.7602939209620442,0.7608601641802353,0.7600944715555327,0.7599350931420531,0.760782024025341,0.7602743057272946,0.7600970435660488,0.7598653613174975
-2198093225409888967,Density,0.7925060000000002,0.7900039957980785,0.7964892424109165,0.7973933699238877,0.7981304115689025,0.7971041208585725,0.7969780214384682,0.7971608723490948,0.796564153025063,0.7976331569302029,0.797489471665911,0.7967286979449805,0.7973940723838491,0.7974106035374307,0.7970824201514676,0.7968272014419584,0.7967564316216824
-2138331848805668760,Density,0.8263210000000002,0.8150484031916759,0.8212155084360402,0.8228569733774083,0.8239593405880189,0.8213662675041938,0.8224730124712321,0.822721826373018,0.8223472111756609,0.8223454191281957,0.8227414079400037,0.8220014004565104,0.8226100286791989,0.8225303167748517,0.8223588277407053,0.8226689857436847,0.8225344770156018
5320985337075722294,EnthalpyOfMixing,-0.0732,-0.13254792153757222,-0.13944927303287358,-0.20992559467421756,-0.250632230292382,-0.1330610130154497,-0.16349698034308346,-0.28733569005069626,-0.23779999636196436,-0.2157647496983941,-0.22041068685692977,-0.2916003049921514,-0.18896945018224187,-0.22842070008293547,-0.15188556637354367,-0.21628672600882481,-0.13478477772793696
4270300963143079008,EnthalpyOfMixing,-0.0954,-0.22051799742000355,-0.1955565290830208,-0.2653416348900919,-0.24415430523332304,-0.12495415524913511,-0.13232180739395005,-0.18761723805070574,-0.24795601584681748,-0.24221547861693438,-0.16896168626364272,-0.26295788776452866,-0.1700332180454751,-0.25021624205236037,-0.09036369008975953,-0.23386035248125125,-0.2437137833289711
552803246800335301,EnthalpyOfMixing,-0.0785,-0.14491973968370075,-0.15145445585714867,-0.1696716817977233,-0.1950130506116068,-0.13873660209580407,-0.1759536914152875,-0.24343308851511836,-0.21298809743692004,-0.19752173639995618,-0.18921020108176378,-0.17228639736034523,-0.18198568011825245,-0.24768062333051688,-0.1504577007375545,-0.1644719376477326,-0.2226653961995595
-7270697217430411225,Density,0.7878250000000002,0.7902336862915543,0.7977707263235494,0.7988909106534219,0.7992325328714637,0.7981547160714453,0.7978163208299685,0.7987809708959999,0.7978302410499154,0.7985759870043069,0.798877453798566,0.7983541620349713,0.7977692094906776,0.7983260317108486,0.7984752511436309,0.7978520245465783,0.79803540965392
